"71","976","124","208","2020-02-20 04:42:05","1","false"
"72","1878","325","510","2019-12-16 21:42:11","3","true"
"73","1355","147","406","1974-05-12 15:49:41","2","true"
"74","1826","488","346","2013-07-02 18:23:05","3","true"
"75","150","204","168","1989-08-10 00:43:07","3","false"
"76","871","328","13","1973-01-24 21:36:26","1","true"
"77","863","349","57","1996-12-24 13:37:35","4","true"
"78","762","398","442","2019-12-18 21:25:32","4","true"
"79","1388","122","282","1979-07-24 04:56:08","4","false"
"80","335","130","501","2009-05-05 13:39:58","1","false"
"81","541","176","497","1978-08-29 15:26:13","3","true"
"82","1457","187","360","1971-11-09 08:46:26","4","true"
"83","1935","449","145","1999-11-16 18:24:44","4","false"
"84","1061","277","410","1993-09-03 14:23:37","4","true"
"85","722","168","454","1985-01-03 02:45:52","4","true"
"86","1063","421","485","2000-01-02 22:52:40","2","true"
"87","95","143","519","1976-06-24 22:20:47","2","true"
"88","826","398","150","1985-03-03 14:35:54","4","true"
"89","1956","102","2","2013-06-01 13:41:33","1","false"
"90","29","54","451","2003-07-11 10:32:23","4","true"
"91","1364","250","461","1999-08-28 17:22:34","3","false"
"92","859","387","156","1984-01-26 11:25:34","2","true"
"93","811","245","129","2007-04-04 05:42:37","4","true"
"94","663","426","166","2004-08-27 23:17:58","2","false"
"95","936","429","209","1971-07-31 21:04:48","3","true"
"96","1261","362","149","1982-06-10 16:05:30","2","true"
"97","376","469","350","2005-02-21 03:40:28","2","true"
"98","198","345","378","2020-05-14 08:50:59","4","true"
"99","1620","466","247","2014-03-03 22:25:14","1","false"
"100","695","76","430","2012-05-10 22:48:00","1","true"
"101","626","232","255","2009-09-17 23:35:57","3","true"
"102","1192","3","404","2005-12-22 03:53:57","4","false"
"103","847","327","294","1989-03-17 16:56:14","4","true"
"104","474","255","380","2010-01-18 23:53:17","4","true"
"105","1190","303","355","1975-10-19 18:07:18","3","false"
"106","406","490","544","1996-06-16 08:34:08","3","true"
"107","1958","490","300","1996-04-27 18:41:32","2","true"
"108","1504","297","288","2015-04-15 13:32:45","2","false"
"109","670","134","287","1984-10-03 07:06:13","1","false"
"110","1067","12","205","1997-03-05 15:09:25","2","true"
"111","121","148","370","1997-01-27 15:44:05","4","true"
"112","1867","300","305","2011-01-09 06:05:56","1","false"
"113","1904","498","81","1990-08-09 09:27:17","4","true"
"114","1","376","537","1986-10-15 02:57:55","3","true"
"115","1033","111","339","1976-11-15 02:37:21","2","false"
"116","1331","74","204","1986-01-10 21:00:55","1","false"
"117","1667","91","8","1979-11-05 16:35:28","1","true"
"118","356","87","156","2012-03-11 22:43:37","2","true"
"119","546","203","219","1972-03-08 14:37:30","1","true"
"120","1161","299","188","2014-05-20 15:08:12","1","false"
"121","1412","109","18","1980-02-02 18:55:44","2","true"
"122","1572","275","267","2015-12-21 14:42:15","2","false"
"123","1996","170","326","1997-05-11 05:46:52","2","true"
"124","1920","444","273","1980-12-24 08:25:05","4","true"
"125","1133","132","165","2013-02-16 22:29:22","2","false"
"126","222","193","518","1986-08-02 04:29:55","3","true"
"127","306","140","139","1987-09-04 22:50:36","1","false"
"128","220","194","227","1998-11-01 01:35:35","3","false"
"129","1467","351","132","2010-12-04 14:40:39","2","true"
"130","1086","391","120","1997-04-26 03:52:51","2","false"
"131","434","19","297","1974-01-12 17:46:26","3","true"
"132","1964","85","520","1995-05-05 13:16:43","4","false"
"133","1459","111","444","1978-10-09 12:13:03","1","false"
"134","837","125","45","2021-10-21 18:31:03","2","false"
"135","1424","91","360","1986-05-24 07:29:18","2","true"
"136","1413","412","395","1993-12-29 17:17:02","3","false"
"137","1564","40","403","1989-03-15 19:02:35","1","true"
"138","1086","391","25","2020-08-18 03:01:08","1","false"
"139","1464","423","205","1994-07-16 07:41:12","2","true"
"140","1370","147","180","2018-10-25 22:02:19","3","false"
"141","601","337","398","2002-01-05 15:41:03","3","false"
"142","1085","41","30","2006-06-05 05:49:51","2","true"
"143","155","230","507","2008-11-09 22:38:58","3","false"
"144","1871","125","344","1971-08-13 21:41:17","4","true"
"145","329","489","167","2012-04-13 22:51:46","1","false"
"146","1712","148","239","1983-07-03 17:03:40","3","false"
"147","1700","185","494","2013-08-14 14:58:21","2","false"
"148","335","130","212","1975-05-02 21:30:14","3","true"
"149","879","364","352","1996-10-09 15:19:48","3","false"
"150","743","209","526","2019-12-19 21:09:52","1","false"
"151","1704","174","478","1979-09-06 04:58:52","4","false"
"152","1097","98","129","1988-04-29 11:43:15","1","true"
"153","1797","487","398","1982-11-21 13:49:34","2","false"
"154","855","491","73","1987-12-03 18:20:10","2","true"
"155","670","134","56","1989-08-08 03:14:09","4","true"
"156","1132","31","83","2006-02-02 14:03:23","2","true"
"157","1539","284","37","1974-05-11 03:06:53","1","true"
"158","988","349","373","1977-06-19 03:06:03","2","false"
"159","1183","317","352","1974-06-28 00:18:29","4","true"
"160","7","285","524","1986-05-16 02:42:36","4","false"
"161","1470","248","71","2021-08-20 10:15:28","4","true"
"162","1310","479","168","1983-11-30 14:29:11","1","true"
"163","1472","5","269","1983-05-30 12:55:47","3","true"
"164","51","478","509","1981-08-13 22:34:57","1","false"
"165","895","394","437","2007-12-16 23:01:14","4","true"
"166","519","465","153","2001-01-27 23:05:53","3","false"
"167","632","150","434","1976-08-20 04:29:16","4","true"
"168","1501","185","409","2006-05-14 19:17:51","1","true"
"169","1903","85","40","2000-11-25 01:44:44","3","false"
"170","1084","193","268","2019-08-28 21:40:07","3","true"
"171","106","490","456","1983-01-06 02:26:27","2","true"
"172","1834","285","307","1973-12-25 18:26:00","2","true"
"173","205","84","416","2007-01-13 15:08:41","1","false"
"174","1744","401","135","2018-03-21 21:01:11","1","false"
"175","661","384","106","1974-06-04 03:52:42","3","true"
"176","1739","134","337","2008-06-17 00:30:34","4","true"
"177","913","79","119","1989-11-19 18:10:29","3","false"
"178","426","152","377","1988-03-14 20:54:43","2","false"
"179","1666","147","384","2020-11-14 18:15:51","4","false"
"180","436","407","29","2015-11-23 10:36:53","2","false"
"181","22","363","473","2003-01-08 06:49:51","1","false"
"182","748","440","44","2019-07-09 12:15:20","3","false"
"183","1136","399","179","2000-11-11 04:46:25","2","false"
"184","1412","109","38","1987-12-07 02:23:40","2","true"
"185","1883","364","342","1983-03-27 18:06:00","1","true"
"186","1014","107","90","2016-08-05 11:46:52","1","false"
"187","762","398","205","2011-02-20 20:56:57","3","true"
"188","1779","249","450","1980-09-12 18:50:45","3","false"
"189","1589","332","33","2004-08-07 16:08:49","4","true"
"190","1542","90","331","1992-12-16 17:43:54","4","true"
"191","500","185","424","1972-09-22 13:39:01","3","true"
"192","686","371","530","2013-10-19 14:50:28","1","true"
"193","402","57","390","1979-05-12 06:18:46","4","true"
"194","221","282","326","1971-02-10 06:51:57","3","true"
"195","370","350","40","2014-07-01 07:05:59","3","false"
"196","787","185","88","2006-04-27 18:38:29","2","false"
"197","1303","287","297","2003-05-10 06:12:57","1","false"
"198","1957","260","487","1990-07-31 23:29:20","3","true"
"199","788","327","85","1995-06-30 18:51:01","4","true"
"200","661","384","184","1972-05-05 08:44:43","3","false"
"201","323","240","70","2013-05-20 22:47:35","1","false"
"202","969","493","239","1998-09-10 14:25:31","1","true"
"203","1717","498","79","1976-02-03 03:26:13","3","true"
"204","467","208","524","2018-03-29 19:11:40","2","true"
"205","1838","418","55","1970-04-06 02:03:00","1","false"
"206","1560","132","430","1984-06-30 06:09:47","4","false"
"207","396","467","544","1991-04-23 02:07:06","3","false"
"208","1116","196","284","2009-09-05 03:20:30","4","false"
"209","1517","32","356","1994-12-12 14:38:29","3","false"
"210","1764","241","164","1999-02-12 22:56:00","4","true"
"211","1791","425","44","2019-08-06 17:46:06","3","true"
"212","1535","73","29","2011-04-30 12:29:14","2","true"
"213","43","89","496","1995-09-26 22:58:01","1","true"
"214","652","188","268","2015-12-27 04:02:55","3","false"
"215","1511","80","509","1994-09-19 18:02:35","3","true"
"216","1904","498","212","1999-12-03 02:37:11","2","false"
"217","1405","195","325","2010-01-20 01:07:15","4","true"
"218","729","217","62","1982-02-06 05:52:01","3","false"
"219","632","150","462","2013-01-25 16:57:32","4","false"
"220","508","199","458","2014-06-14 06:25:36","3","false"
"221","220","194","495","2016-04-24 20:43:07","4","true"
"222","1545","92","317","2002-06-16 20:44:55","2","false"
"223","986","175","97","2020-06-07 17:45:03","4","false"
"224","1468","79","274","2008-09-03 08:36:21","4","true"
"225","1865","209","235","1970-06-03 22:21:24","2","false"
"226","1533","89","384","2010-08-04 16:30:22","3","false"
"227","171","365","513","1978-01-05 14:41:23","3","true"
"228","1589","332","144","1995-05-21 11:51:39","4","true"
"229","1532","18","540","2019-11-04 22:13:57","4","false"
"230","1084","193","155","2017-06-20 11:24:50","3","true"
"231","1310","479","269","2012-12-10 17:32:47","4","false"
"232","1249","79","472","2009-12-14 09:31:03","2","false"
"233","1970","54","144","1983-01-12 23:38:14","2","true"
"234","117","420","359","1970-05-29 04:24:34","3","true"
"235","921","482","182","2007-06-16 08:36:19","4","false"
"236","846","283","366","2018-05-04 20:31:48","1","false"
"237","570","301","495","2006-02-05 00:59:49","2","false"
"238","929","434","91","1979-01-01 13:30:24","2","false"
"239","341","369","0","2011-08-27 01:28:17","2","true"
"240","1407","23","176","1993-03-27 07:08:42","1","false"
"241","1114","9","303","1975-05-19 21:36:31","2","true"
"242","879","364","203","2000-04-20 06:42:57","3","true"
"243","1748","57","542","1972-01-02 22:05:37","2","false"
"244","1130","152","305","1975-06-22 03:53:16","2","true"
"245","1966","350","486","1973-06-01 14:21:44","1","false"
"246","1717","498","180","1998-12-18 23:16:03","4","false"
"247","904","65","513","2000-05-07 00:18:22","3","false"
"248","991","256","341","2004-02-27 20:15:38","1","true"
"249","1111","225","425","1977-12-30 16:18:30","2","true"
"250","107","0","356","1988-04-02 19:03:31","1","true"
"251","7","285","549","2008-03-21 11:46:56","2","true"
"252","212","243","45","1992-02-01 22:55:42","4","false"
"253","1831","384","293","2018-12-26 17:18:02","4","true"
"254","377","208","444","1972-11-01 22:04:52","3","true"
"255","811","245","118","2014-09-27 11:08:50","2","true"
"256","1143","197","221","1977-10-11 01:25:41","1","false"
"257","503","191","206","1995-04-16 20:57:07","2","true"
"258","872","27","184","1976-01-21 15:03:25","2","false"
"259","221","282","374","1984-02-07 13:08:39","3","false"
"260","959","407","262","2020-11-19 17:57:57","2","false"
"261","1935","449","343","1994-07-24 15:41:02","4","false"
"262","706","408","216","1982-09-06 03:11:49","4","false"
"263","1814","294","476","2019-04-16 18:40:27","3","false"
"264","1541","260","438","2021-11-12 08:28:58","3","false"
"265","1440","393","378","2001-02-18 17:52:37","3","false"
"266","611","46","63","1976-04-08 01:32:31","4","true"
"267","873","376","189","2015-03-09 22:28:51","4","false"
"268","1821","202","308","2006-08-09 07:01:35","3","true"
"269","1655","247","239","1973-07-13 19:04:06","2","true"
"270","1549","331","199","1971-12-17 03:16:31","2","false"
"271","443","169","51","1973-06-11 14:13:42","2","true"
"272","1252","55","499","2018-03-30 09:55:22","4","true"
"273","1479","2","377","1988-05-19 19:07:13","2","true"
"274","810","327","294","1979-01-31 21:33:09","2","true"
"275","1574","47","81","2017-08-19 00:20:20","4","true"
"276","729","217","82","2011-03-23 10:50:57","4","false"
"277","952","136","329","2006-05-03 19:32:56","1","true"
"278","1467","351","100","1992-09-07 00:49:02","3","false"
"279","464","190","506","2018-08-19 16:48:31","3","true"
"280","630","186","197","2006-11-04 20:15:53","3","true"
"281","1072","114","452","2003-11-27 11:01:34","2","false"
"282","267","80","181","1995-03-05 19:15:42","3","false"
"283","376","469","21","1979-10-28 08:04:35","1","true"
"284","1669","127","300","1992-11-04 21:37:49","2","false"
"285","466","405","304","1981-10-21 01:49:10","2","false"
"286","913","79","233","1976-12-03 02:40:21","3","false"
"287","959","407","548","2012-06-19 23:06:46","4","false"
"288","822","170","174","2003-12-30 15:33:20","1","true"
"289","1143","197","9","1974-08-01 00:26:30","1","true"
"290","356","87","105","1991-11-05 10:29:39","1","true"
"291","1527","302","369","2002-02-26 11:10:26","4","false"
"292","1544","348","316","1998-04-25 18:19:16","2","false"
"293","764","162","525","1978-09-15 23:55:27","1","true"
"294","1717","498","45","2006-11-26 20:00:32","3","true"
"295","1348","97","545","1979-09-21 03:34:53","3","false"
"296","589","256","329","2005-01-08 05:47:42","1","false"
"297","1190","303","58","2002-04-18 16:59:45","1","false"
"298","1271","143","160","2017-02-16 14:55:38","3","true"
"299","308","76","173","1981-05-01 02:54:29","4","true"
"300","1739","134","457","1987-06-02 15:47:39","3","false"
"301","1937","58","200","2020-12-01 03:50:08","1","true"
"302","1545","92","307","1979-08-05 15:35:51","4","true"
"303","209","52","346","1997-02-21 22:58:12","2","false"
"304","1695","136","296","1998-03-04 05:43:25","1","true"
"305","1838","418","131","1973-05-02 10:32:45","1","true"
"306","925","154","382","2007-07-03 20:36:25","4","true"
"307","1504","297","251","2017-08-02 23:26:04","3","false"
"308","319","12","187","1984-03-15 05:24:31","1","true"
"309","336","157","354","1970-06-26 02:11:25","3","true"
"310","1035","425","97","1987-08-24 17:44:48","1","false"
"311","1550","324","100","1974-04-29 02:58:01","3","true"
"312","362","60","101","1984-12-28 16:49:13","2","false"
"313","831","209","93","2011-08-31 13:29:32","2","false"
"314","449","204","542","2013-07-01 08:22:04","4","false"
"315","1228","312","437","1996-05-11 21:50:56","3","true"
"316","1120","45","195","2009-06-10 22:14:42","3","false"
"317","1494","88","130","2018-02-17 04:28:07","3","false"
"318","678","337","39","1991-04-30 02:10:20","2","false"
"319","379","117","544","1995-09-11 01:23:02","1","false"
"320","1889","330","338","1985-09-11 19:55:56","1","false"
"321","112","165","423","2012-07-03 22:48:23","4","true"
"322","790","496","334","1970-04-08 01:29:20","1","true"
"323","566","344","65","1993-12-01 04:16:52","2","true"
"324","810","327","357","1997-05-23 12:13:18","1","true"
"325","1346","122","103","1985-06-10 00:14:31","1","true"
"326","1504","297","265","1989-02-20 03:09:41","4","true"
"327","594","96","399","1975-09-03 06:12:39","1","false"
"328","1187","216","33","2018-10-02 03:17:36","3","false"
"329","186","414","382","1994-04-22 15:11:52","4","false"
"330","195","356","441","1972-05-09 21:52:41","3","false"
"331","159","122","230","1981-01-04 20:24:51","4","false"
"332","330","99","141","1976-02-10 19:42:06","4","false"
"333","1989","331","346","1975-05-08 19:09:55","2","false"
"334","699","495","100","1977-10-16 16:21:25","2","true"
"335","11","408","140","1981-07-10 04:16:31","2","true"
"336","195","356","3","2004-11-07 08:23:58","1","false"
"337","369","169","509","2006-04-23 18:50:53","3","true"
"338","145","162","456","1974-06-27 19:56:25","4","true"
"339","275","48","36","2009-03-22 15:59:09","1","true"
"340","595","224","215","2011-08-22 10:15:59","4","true"
"341","905","432","478","1986-02-16 13:14:23","3","false"
"342","856","182","127","2006-09-23 06:35:25","2","true"
"343","1676","2","60","1985-01-26 06:27:11","2","false"
"344","1715","394","96","2008-10-28 17:36:01","2","false"
"345","124","90","113","2018-09-22 03:19:27","4","false"
"346","1230","368","417","1995-03-26 18:02:24","1","true"
"347","243","17","33","1976-06-15 05:46:44","1","true"
"348","1212","433","297","1973-11-22 00:54:35","3","true"
"349","587","419","161","1994-05-31 11:30:00","1","true"
"350","1198","204","327","1988-01-11 20:29:59","2","false"
"351","1739","134","319","2013-07-07 00:14:45","2","true"
"352","1598","291","364","1978-04-13 08:42:21","1","false"
"353","1002","389","366","1989-07-28 01:13:47","1","false"
"354","338","290","145","1983-08-09 20:59:48","1","false"
"355","1525","58","500","1984-09-10 15:51:28","2","true"
"356","236","364","198","1996-09-30 09:36:24","3","false"
"357","1826","488","429","1975-07-28 02:23:46","3","false"
"358","1593","402","541","1999-05-24 04:35:08","1","true"
"359","519","465","199","1985-05-09 21:06:04","2","true"
"360","198","345","125","1978-04-24 19:52:45","4","false"
"361","1132","31","107","1993-03-29 03:42:50","2","true"
"362","286","211","65","2000-02-21 20:29:48","3","true"
"363","1468","79","441","2007-07-18 08:02:22","1","true"
"364","1276","150","402","2014-03-02 20:57:20","2","true"
"365","128","320","487","2007-06-20 16:34:51","2","true"
"366","693","496","442","1983-04-05 02:47:41","2","true"
"367","52","482","267","2021-05-10 17:57:12","3","false"
"368","1899","64","507","1977-01-17 08:03:17","4","false"
"369","136","453","514","1993-01-10 17:41:44","1","false"
"370","1264","179","205","1976-06-14 05:51:42","1","false"
"371","855","491","468","2000-11-29 08:33:32","4","false"
"372","1178","235","50","2019-09-21 22:10:49","3","false"
"373","1815","10","497","1975-11-20 08:27:02","4","false"
"374","1007","63","116","2005-02-13 13:28:12","1","true"
"375","1958","490","128","2017-01-08 18:54:53","4","true"
"376","1631","59","509","2021-04-25 02:40:05","2","true"
"377","846","283","51","2015-09-21 20:26:30","3","true"
"378","498","435","141","1999-01-20 15:58:26","3","false"
"379","951","246","236","1998-04-25 07:22:55","1","false"
"380","1084","193","245","1991-03-10 01:53:08","1","true"
"381","905","432","287","1977-05-01 19:59:02","1","false"
"382","353","171","77","1985-11-06 19:57:12","2","false"
"383","1415","305","57","1979-10-22 08:29:49","4","true"
"384","693","496","485","1994-10-24 07:57:35","1","true"
"385","420","308","177","1974-04-08 00:18:21","2","false"
"386","659","313","451","1992-06-23 18:29:53","3","true"
"387","742","20","489","2020-10-13 16:56:28","1","true"
"388","36","10","488","1970-04-25 19:26:00","3","true"
"389","801","370","254","2009-03-09 16:01:32","3","true"
"390","1190","303","538","1995-06-10 19:12:34","3","false"
"391","364","341","522","1982-03-29 23:06:01","1","false"
"392","226","331","237","2015-02-06 23:07:57","2","true"
"393","1459","111","88","1977-07-29 00:30:22","3","true"
"394","1957","260","213","1971-10-21 05:51:08","1","false"
"395","1577","46","341","1972-04-10 17:17:46","3","true"
"396","1737","131","377","2007-10-06 20:24:13","4","false"
"397","684","206","460","1990-09-18 12:09:43","2","false"
"398","943","374","315","1970-10-19 19:01:32","1","false"
"399","1969","390","496","2005-09-28 21:09:17","2","false"
"400","272","282","257","2004-07-08 10:41:14","2","false"
"401","1250","171","1","1971-07-16 06:16:15","1","true"
"402","801","370","150","1981-08-05 23:46:48","3","false"
"403","1877","438","186","2003-01-20 12:51:17","4","false"
"404","836","255","317","1980-04-25 12:58:07","1","false"
"405","1038","46","542","2020-06-19 09:44:51","2","false"
"406","806","247","148","2016-06-17 20:12:59","4","true"
"407","225","492","25","1991-12-11 13:39:07","3","false"
"408","1920","444","3","2014-01-01 16:27:43","2","true"
"409","778","241","168","2013-04-14 12:02:18","1","false"
"410","1308","110","70","2017-02-17 20:38:11","2","false"
"411","1186","440","496","1988-08-25 23:31:54","4","false"
"412","1036","185","5","1981-02-15 21:07:32","3","true"
"413","105","277","245","2016-07-23 10:25:19","1","false"
"414","264","343","89","2015-10-11 16:32:38","4","true"
"415","339","329","71","1998-05-25 20:07:25","3","true"
"416","228","281","378","2001-03-16 18:34:06","1","true"
"417","57","409","180","2012-03-04 17:37:30","4","false"
"418","1126","154","55","2005-07-21 01:24:53","2","false"
"419","1382","480","250","2015-01-29 23:37:39","2","true"
"420","95","143","56","2018-06-19 04:30:04","1","true"
"421","746","67","539","2021-05-04 00:18:23","1","true"
"422","107","0","509","1985-05-21 23:48:21","2","false"
"423","116","406","62","2001-07-05 02:25:20","1","true"
"424","1858","451","174","1982-12-02 12:10:50","3","true"
"425","708","165","311","1977-11-12 05:59:40","4","true"
"426","1801","123","519","2018-08-15 12:49:20","2","true"
"427","1788","10","241","1970-12-15 13:55:24","2","false"
"428","221","282","387","1998-11-03 02:35:48","1","true"
"429","1730","85","382","2019-04-08 08:24:20","3","false"
"430","626","232","333","2016-08-26 03:53:42","1","false"
"431","697","260","469","2020-05-27 04:20:06","1","true"
"432","540","284","243","1977-12-28 14:47:53","1","true"
"433","1959","112","442","1973-08-23 05:17:37","4","true"
"434","749","212","238","2014-05-19 00:25:31","4","true"
"435","1378","368","232","1980-10-25 19:45:36","4","false"
"436","1664","355","497","1989-08-16 23:27:08","3","true"
"437","1033","111","525","2012-03-15 06:34:27","4","false"
"438","43","89","261","1989-04-29 06:14:12","4","true"
"439","1827","191","512","1973-10-16 00:25:52","2","true"
"440","688","120","458","1986-04-24 16:38:37","2","false"
"441","220","194","544","1995-11-29 18:51:00","1","false"
"442","387","406","225","2004-11-26 05:42:39","3","false"
"443","919","149","446","2002-02-22 16:00:35","3","false"
"444","1263","77","325","2001-05-13 00:07:55","2","false"
"445","755","322","135","2001-01-06 02:39:11","2","false"
"446","810","327","167","1977-04-11 00:24:26","4","true"
"447","193","425","348","1993-03-14 16:14:04","2","false"
"448","456","267","133","2004-04-07 23:41:08","4","true"
"449","704","149","369","1990-06-28 12:42:06","3","true"
"450","225","492","22","2000-10-16 20:39:18","4","true"
"451","746","67","364","2009-01-22 15:35:53","1","false"
"452","639","21","412","2015-11-09 06:37:30","2","true"
"453","1376","47","216","2016-05-07 22:22:31","2","true"
"454","186","414","160","2017-09-01 02:41:58","1","true"
"455","1276","150","55","2017-07-07 20:59:00","3","false"
"456","1626","475","504","1970-07-09 16:03:46","2","false"
"457","643","146","496","1984-01-15 21:50:46","4","false"
"458","293","217","97","1995-11-17 13:30:57","4","false"
"459","46","79","271","1981-08-24 17:54:56","3","true"
"460","1356","109","265","1981-10-31 11:07:20","2","false"
"461","1249","79","68","1975-03-18 19:16:41","3","false"
"462","1203","493","230","1999-01-14 14:24:57","4","false"
"463","1180","305","548","1992-11-16 00:56:20","4","false"
"464","1075","303","549","1998-04-06 11:49:53","1","true"
"465","1730","85","147","1970-08-12 10:09:34","2","false"
"466","659","313","124","1996-12-01 20:53:45","3","true"
"467","474","255","229","1980-07-23 11:34:56","3","false"
"468","972","149","394","1980-03-30 02:02:21","2","true"
"469","1310","479","368","1996-11-18 14:06:21","1","false"
"470","224","241","290","1978-02-19 06:01:45","2","false"
"471","239","155","300","1999-12-23 20:57:17","2","false"
"472","1834","285","242","2012-08-18 06:55:38","2","false"
"473","978","112","488","1987-10-08 21:44:26","3","true"
"474","981","90","444","1988-07-13 18:46:18","4","true"
"475","924","278","236","1996-04-08 08:36:01","3","true"
"476","1424","91","510","1973-01-22 06:56:58","1","true"
"477","651","326","419","1974-04-03 03:14:46","2","false"
"478","1404","333","310","1985-06-30 06:20:17","2","false"
"479","235","196","187","1970-10-02 10:03:35","1","false"
"480","325","324","78","1974-02-05 22:53:08","4","false"
"481","1078","372","400","1985-05-29 09:34:12","1","false"
"482","776","488","350","2014-10-06 15:30:46","1","true"
"483","81","101","476","1987-06-12 14:36:48","4","false"
"484","1734","207","159","1972-07-02 09:01:38","1","true"
"485","686","371","221","1995-03-09 02:27:39","2","true"
"486","1978","343","50","2011-01-01 18:53:21","1","true"
"487","1878","325","323","2007-01-07 04:08:33","1","false"
"488","1761","11","264","1985-07-28 20:20:00","1","true"
"489","1759","480","86","2013-01-07 05:28:04","1","true"
"490","847","327","368","2004-04-01 13:37:28","4","false"
"491","1413","412","438","2012-06-10 05:29:22","1","false"
"492","1364","250","25","1970-09-12 11:13:23","2","false"
"493","1739","134","75","2005-01-29 09:17:39","2","false"
"494","1305","151","32","1994-10-02 09:34:28","4","false"
"495","1718","263","346","1992-10-27 04:13:06","4","false"
"496","1647","267","402","1982-08-24 10:58:27","1","true"
"497","415","57","109","1995-12-03 08:13:46","2","false"
"498","481","30","520","2003-04-29 08:37:59","2","true"
"499","1957","260","490","2015-04-13 09:19:18","3","false"
"500","1814","294","543","2015-06-21 14:33:21","1","true"
"501","657","231","510","1971-05-06 17:07:18","4","true"
"502","4","14","188","2001-06-14 07:59:47","1","false"
"503","1215","230","440","2006-08-30 13:17:57","3","true"
"504","1253","256","143","2008-02-02 22:34:08","3","true"
"505","536","275","456","1984-07-14 04:57:57","1","false"
"506","289","410","254","1979-09-18 02:50:25","3","false"
"507","1046","388","85","2004-01-01 20:07:05","4","true"
"508","1215","230","467","1977-09-07 03:37:47","1","true"
