"256","1708","310","140","1994-12-05 01:27:19","3","false"
"257","1707","206","504","1987-04-13 03:47:35","1","false"
"258","627","445","118","1986-02-14 12:36:38","3","false"
"259","1518","456","224","2004-11-17 21:41:39","3","false"
"260","343","475","210","1994-02-09 19:54:20","3","true"
"261","368","208","118","2002-06-03 03:37:33","2","true"
"262","294","277","271","2013-06-22 04:06:53","1","true"
"263","709","55","260","1998-12-28 18:21:43","1","false"
"264","988","380","299","1983-09-16 01:13:46","3","false"
"265","1387","113","544","1975-11-06 22:50:57","3","true"
"266","886","318","350","2012-07-13 18:29:02","2","false"
"267","273","469","532","2013-07-06 00:55:00","1","false"
"268","160","368","119","2021-07-06 19:09:46","1","true"
"269","1206","291","230","2014-04-18 04:13:08","4","true"
"270","1195","106","184","1982-10-15 02:51:14","4","false"
"271","1018","413","405","1988-06-28 08:35:19","4","false"
"272","1833","227","49","1997-01-13 11:20:06","2","true"
"273","1343","114","314","2008-08-12 13:34:03","3","false"
"274","1168","344","229","1974-02-11 10:33:05","1","true"
"275","554","150","179","2017-06-20 04:12:27","2","true"
"276","235","202","359","2013-03-18 23:40:34","3","true"
"277","440","484","393","1974-08-31 11:49:00","1","false"
"278","1662","416","513","2020-03-30 12:26:27","1","true"
"279","1493","391","536","2015-04-30 05:00:38","1","false"
"280","1317","220","348","1988-08-17 16:46:11","2","false"
"281","1126","420","248","1999-04-01 23:19:36","1","true"
"282","1154","125","494","1980-11-01 18:19:24","1","false"
"283","1229","389","127","2015-03-11 20:54:23","2","false"
"284","1996","359","468","2004-02-19 16:34:09","3","false"
"285","1703","404","136","1991-06-25 09:34:50","3","true"
"286","1301","18","417","2000-01-21 00:56:55","4","false"
"287","1598","155","311","1974-10-28 16:12:57","1","true"
"288","1387","113","220","2000-02-07 21:58:50","1","false"
"289","1626","419","114","1988-03-04 03:18:20","2","false"
"290","1749","135","279","2019-10-06 12:57:06","2","false"
"291","334","248","387","1998-04-16 09:33:48","3","false"
"292","310","23","498","1976-10-30 23:53:45","3","false"
"293","885","34","459","2004-08-07 00:48:06","3","false"
"294","188","205","183","2018-08-02 09:45:14","2","false"
"295","1341","26","120","1973-02-12 08:57:01","4","false"
"296","403","311","105","1985-05-28 04:19:13","4","false"
"297","107","306","543","1999-12-16 07:07:52","1","true"
"298","730","410","481","1981-02-10 16:11:31","1","false"
"299","927","112","265","2018-11-26 13:16:01","1","true"
"300","505","46","196","1970-06-20 08:28:28","1","true"
"301","1063","60","515","1979-07-27 15:48:35","1","false"
"302","1330","411","304","2013-06-22 03:42:16","1","false"
"303","559","132","237","1970-12-09 03:49:07","2","true"
"304","585","223","147","1995-03-17 11:08:46","1","false"
"305","1385","443","117","2003-09-30 19:09:28","3","true"
"306","877","39","337","2011-06-08 02:41:19","2","false"
"307","1281","171","262","1979-05-27 10:36:00","1","false"
"308","1484","253","489","1972-03-11 03:20:09","1","true"
"309","1141","185","368","1984-01-14 07:27:27","4","false"
"310","297","85","91","2014-12-14 03:12:49","1","false"
"311","314","289","197","1989-02-20 06:12:07","2","true"
"312","1938","358","98","1984-04-02 02:58:53","4","true"
"313","1059","233","342","2012-06-25 04:58:08","2","true"
"314","1492","82","323","1991-06-03 06:24:25","2","true"
"315","637","392","372","1989-02-25 02:08:53","3","false"
"316","1207","355","163","1988-07-28 19:00:44","4","false"
"317","1260","293","413","2009-05-31 11:16:41","4","false"
"318","1952","479","484","2009-06-18 23:36:53","3","true"
"319","1955","449","261","2017-06-20 17:24:48","3","true"
"320","1014","435","389","1982-05-24 02:51:39","1","false"
"321","699","11","3","2001-09-26 01:44:10","4","false"
"322","308","96","104","2018-03-26 00:12:33","4","true"
"323","1211","447","209","1980-08-15 10:48:44","1","false"
"324","901","415","414","1983-12-10 12:52:46","4","true"
"325","318","351","231","1987-10-22 06:28:36","4","true"
"326","1086","377","115","1978-06-09 10:50:23","1","true"
"327","1777","238","220","2006-06-12 21:42:43","1","true"
"328","451","162","29","2015-12-30 01:46:49","1","true"
"329","1167","85","472","1977-03-25 10:09:39","2","false"
"330","258","240","21","1993-08-20 22:28:56","3","false"
"331","1043","161","480","1990-12-09 03:11:29","1","false"
"332","260","221","143","1989-04-26 03:29:38","4","true"
"333","1708","310","72","1980-09-12 17:32:58","3","false"
"334","1638","318","74","2010-11-23 18:21:04","2","false"
"335","1179","283","192","2012-10-25 04:29:06","3","false"
"336","1036","284","383","2006-08-26 11:27:25","3","false"
"337","1918","181","383","2005-11-26 23:01:27","3","true"
"338","33","393","381","1992-01-07 05:00:15","3","true"
"339","233","392","506","1981-12-05 11:21:01","3","false"
"340","355","257","280","1988-11-26 23:30:44","2","false"
"341","988","380","37","1970-08-15 22:45:55","4","true"
"342","185","190","386","1980-05-29 17:20:11","4","true"
"343","81","224","326","1989-08-30 01:32:35","3","true"
"344","490","294","521","1987-02-06 11:47:51","4","false"
"345","1897","304","471","1977-05-05 12:24:02","4","true"
"346","898","63","236","2002-09-18 08:43:13","2","false"
"347","1390","20","191","1982-10-01 08:38:42","1","true"
"348","294","277","468","1997-11-29 20:09:08","1","false"
"349","1258","452","537","1992-10-12 01:16:29","2","true"
"350","1257","281","130","1988-11-03 16:48:39","2","false"
"351","1475","51","367","2018-11-29 20:58:25","3","false"
"352","353","62","283","1972-02-21 20:47:44","4","false"
"353","1195","106","12","2013-11-09 22:04:32","3","false"
"354","1086","377","174","1993-12-15 13:08:20","4","true"
"355","550","41","95","1984-12-19 23:31:53","2","false"
"356","262","41","267","1982-01-12 15:19:43","4","false"
"357","1782","75","364","2002-07-28 09:29:27","4","false"
"358","1330","411","225","1989-08-20 05:24:27","4","true"
"359","458","53","382","1999-09-23 20:55:36","2","false"
"360","882","64","268","1996-08-21 07:15:25","2","false"
"361","960","175","210","1993-09-18 03:30:49","2","false"
"362","814","342","252","2013-07-31 17:14:54","2","true"
"363","1725","450","49","1971-11-23 05:57:36","4","true"
"364","1795","498","121","1971-03-15 07:21:47","1","true"
"365","1938","358","358","2004-09-08 13:27:22","1","false"
"366","711","283","217","1980-04-08 10:25:03","1","true"
"367","1768","126","88","1994-07-15 16:31:40","1","false"
"368","726","429","526","2004-06-30 11:57:53","2","false"
"369","804","117","139","1982-04-18 03:21:02","4","false"
"370","1928","457","259","1996-10-24 13:41:24","3","false"
"371","1020","432","303","1978-11-27 13:42:18","2","false"
"372","1576","424","454","1990-01-27 12:40:08","3","false"
"373","776","346","148","1976-05-29 10:38:32","4","false"
"374","1858","249","253","2012-11-26 19:42:09","2","false"
"375","1292","287","429","1995-02-21 04:10:53","4","true"
"376","750","162","178","2004-06-15 22:05:48","2","true"
"377","654","69","340","1981-08-04 22:06:25","1","false"
"378","1347","432","250","2003-08-12 03:30:09","3","true"
"379","1878","24","316","2011-10-11 08:19:05","3","true"
"380","28","376","389","1988-01-08 16:18:27","1","true"
"381","1778","187","378","2015-05-16 05:24:16","3","false"
"382","941","269","493","2005-11-23 10:45:56","4","false"
"383","1058","208","493","1971-05-17 07:20:57","2","false"
"384","1552","192","285","1985-10-26 04:31:17","2","true"
"385","898","63","207","1972-06-22 13:30:47","2","false"
"386","1378","294","92","2008-04-20 18:12:45","4","false"
"387","110","202","53","1993-08-18 21:03:32","2","false"
"388","764","279","136","2002-01-06 14:35:49","1","false"
"389","419","203","385","1999-10-23 02:30:11","4","false"
"390","93","73","281","2013-03-19 02:45:22","4","false"
"391","426","268","148","1992-11-19 07:32:40","3","true"
"392","1831","385","416","1970-07-26 15:40:29","4","true"
"393","975","302","536","1978-11-30 06:56:01","4","false"
"394","320","336","364","2011-12-16 01:15:58","4","false"
"395","1296","230","0","1996-08-08 01:20:36","3","false"
"396","221","308","318","2002-10-09 05:55:59","3","true"
"397","1748","154","45","1980-04-30 00:37:16","1","false"
"398","210","210","437","1981-12-06 00:45:26","2","false"
"399","1255","447","40","2014-04-27 08:21:10","2","false"
"400","481","476","530","1992-08-11 18:47:00","4","true"
"401","1858","249","248","1970-10-09 20:27:01","1","true"
"402","1578","98","65","2011-07-06 03:34:01","3","true"
"403","1962","474","109","2012-05-18 10:52:50","1","false"
"404","1319","86","469","1975-07-06 07:02:02","2","false"
"405","1435","266","413","2002-12-13 06:50:47","1","false"
"406","183","123","239","1970-02-20 08:53:44","3","false"
"407","547","28","107","1978-07-16 10:45:11","2","true"
"408","1056","14","13","2012-07-18 09:31:28","3","false"
"409","1899","112","498","1976-11-11 19:44:00","4","false"
"410","886","318","40","1982-12-12 21:01:16","3","false"
"411","1309","173","548","1972-01-02 10:21:35","4","false"
"412","1037","248","193","2005-05-20 07:16:36","3","false"
"413","1711","8","148","2014-01-20 09:50:57","3","false"
"414","253","146","221","2004-04-26 19:42:06","4","false"
"415","746","154","44","1983-07-19 09:08:10","3","true"
"416","1593","373","442","1984-05-22 15:07:32","2","false"
"417","95","97","88","1993-06-08 15:05:12","1","false"
"418","702","138","331","1986-06-03 22:43:20","4","false"
"419","1711","8","411","2005-12-07 19:08:58","2","true"
"420","792","163","214","1981-11-14 18:12:16","4","false"
"421","911","465","37","2016-01-29 14:40:09","4","true"
"422","1687","282","325","2017-06-01 08:56:02","3","true"
"423","557","111","144","2012-01-18 04:16:22","1","false"
"424","24","427","472","1983-11-21 15:26:39","1","true"
"425","357","68","42","1980-06-07 06:05:02","3","false"
"426","599","419","177","1981-11-23 00:09:31","2","false"
"427","1874","463","309","1994-09-12 05:01:09","4","false"
"428","529","69","385","2016-08-27 09:08:07","4","false"
"429","1883","210","241","1997-05-18 20:40:11","2","false"
"430","1805","470","45","2000-10-25 01:09:46","3","false"
"431","1661","113","305","2021-11-14 19:41:31","2","false"
"432","1363","399","163","2019-10-29 08:59:11","1","false"
"433","896","406","487","1996-02-05 02:36:35","4","false"
"434","729","416","405","1972-07-19 11:25:54","3","false"
"435","1519","212","18","1970-07-07 06:42:19","4","false"
"436","1778","187","431","2018-04-22 12:59:32","3","true"
"437","1523","87","164","1978-11-13 03:37:36","3","false"
"438","1836","73","337","1978-08-09 05:18:39","1","false"
"439","1081","87","137","2009-01-05 15:47:19","2","true"
"440","816","109","285","1984-11-27 20:35:03","3","true"
"441","1982","161","237","2008-06-14 01:58:57","3","true"
"442","69","28","263","2017-02-01 03:09:08","1","false"
"443","1687","282","151","2012-12-17 11:13:42","1","false"
"444","640","305","110","1988-07-24 07:54:23","2","true"
"445","381","219","443","2007-03-09 21:58:55","4","false"
"446","608","200","212","2019-10-08 19:55:27","2","false"
"447","1954","295","304","2006-04-06 19:55:30","4","true"
"448","330","215","314","2014-05-05 10:59:53","1","true"
"449","1029","243","58","1977-06-15 21:11:44","4","false"
"450","1433","344","183","1971-01-17 09:40:04","3","true"
"451","1086","377","110","1981-02-05 21:46:48","2","false"
"452","687","312","509","2005-10-02 14:21:54","1","true"
"453","529","69","53","1992-05-05 06:42:38","1","false"
"454","260","221","498","1976-03-28 10:26:44","4","true"
"455","1216","245","127","2004-02-29 19:45:19","3","false"
"456","1168","344","167","1979-07-09 02:06:40","2","true"
"457","126","31","195","2016-10-31 08:42:40","2","false"
"458","43","404","508","1978-09-02 13:04:57","3","true"
"459","593","125","271","1977-07-03 07:10:18","2","false"
"460","781","461","10","1995-11-11 07:09:18","2","false"
"461","696","378","417","2002-03-06 21:29:23","2","true"
"462","883","64","289","1992-05-25 11:23:19","3","true"
"463","322","467","177","1971-03-12 22:16:01","1","true"
"464","336","460","183","1971-02-26 07:48:59","1","false"
"465","1506","354","116","1977-03-06 22:21:02","2","false"
"466","1174","196","13","1975-05-30 01:30:22","1","false"
"467","1743","37","318","1989-11-30 00:23:06","3","false"
"468","497","299","345","1989-11-28 14:00:33","3","true"
"469","1086","377","304","1982-05-09 12:54:30","4","false"
"470","1105","280","77","1992-02-06 03:40:18","2","false"
"471","476","434","324","1998-09-13 15:21:05","2","false"
"472","177","187","386","2020-01-24 10:58:18","3","false"
"473","353","62","214","1987-03-10 13:37:21","4","false"
"474","485","385","101","2005-04-06 01:58:01","2","true"
"475","1399","124","333","1972-06-13 22:48:47","3","false"
"476","263","439","14","1991-06-03 02:07:37","3","true"
"477","849","108","133","1998-05-06 22:18:09","2","false"
"478","451","162","16","2003-11-14 16:35:49","1","true"
"479","1401","137","336","2001-07-08 00:16:43","4","true"
"480","1495","361","266","1990-12-28 18:41:37","4","false"
"481","415","386","40","1997-01-03 20:33:48","2","false"
"482","1058","208","201","1979-01-04 08:43:50","2","true"
"483","306","30","32","1975-08-13 06:34:56","1","true"
"484","1027","441","429","1982-06-09 15:54:19","3","true"
"485","1765","219","53","1994-03-12 21:00:43","3","true"
"486","764","279","67","1975-02-09 13:21:35","1","false"
"487","762","89","195","1986-12-26 19:11:11","1","false"
"488","24","427","294","1997-02-19 09:04:22","2","false"
"489","1256","293","492","1974-10-23 11:26:24","3","false"
"490","1080","391","424","2018-01-10 01:10:10","3","true"
"491","1527","220","167","1995-06-04 18:39:06","4","false"
"492","1668","459","191","2012-04-16 01:27:33","3","true"
"493","70","322","62","2012-10-31 10:07:31","1","false"
"494","52","99","175","1994-02-25 04:06:58","2","true"
"495","248","357","4","2011-05-13 03:28:35","1","true"
"496","1748","154","171","1977-01-05 03:11:33","1","true"
"497","1982","161","546","1989-11-24 19:46:34","2","true"
"498","1901","188","300","1994-12-25 19:10:49","3","true"
"499","1703","404","32","2020-11-04 17:54:39","3","false"
"500","523","236","12","1975-02-25 21:58:21","2","false"
"501","1159","309","67","1991-09-17 15:14:56","1","true"
"502","451","162","499","2002-12-18 02:30:45","3","false"
"503","42","247","254","1991-02-11 14:44:18","3","false"
"504","1883","210","33","2019-11-30 13:32:07","3","true"
"505","1394","249","481","1972-08-22 20:54:10","2","false"
"506","1886","133","106","2011-02-20 16:45:08","1","false"
"507","784","153","24","2009-09-02 04:46:14","3","false"
